"u_id","total_trips","avg_stay_length","avg_checked_bags","cancellation_rate","total_spend","avg_flight_discount_used","avg_hotel_discount_used","booking_rate","child_flag"
"538919","1","0.00","1.00","0.13","17227.84","0.00","0.02","0.25","1"
"538944","5","1.88","0.50","0.00","5228.61","0.02","0.00","0.63","0"
"538976","5","1.88","0.25","0.00","4423.01","0.01","0.01","0.63","0"
"539008","3","0.75","0.00","0.00","2123.75","0.00","0.00","0.38","0"
"539010","3","2.00","0.13","0.00","5841.00","0.05","0.00","0.38","1"
"539012","3","1.25","0.50","0.00","6385.39","0.00","0.04","0.38","1"
"539093","3","1.63","0.13","0.00","2843.93","0.01","0.01","0.38","0"
"539105","1","0.22","0.11","0.00","472.83","0.03","0.00","0.11","1"
"539135","5","1.38","0.13","0.00","3359.20","0.01","0.02","0.63","0"
"539140","3","0.78","0.11","0.00","3638.63","0.03","0.01","0.33","0"
"539146","1","0.25","0.00","0.00","1000.71","0.02","0.00","0.13","1"
"539209","4","1.00","0.50","0.00","3719.76","0.02","0.02","0.50","0"
"539221","6","2.38","0.25","0.00","12135.76","0.00","0.03","0.75","1"
"539243","3","3.25","0.13","0.00","3885.13","0.03","0.04","0.38","0"
"539267","2","0.25","0.13","0.00","938.75","0.00","0.00","0.25","0"
"539283","2","0.88","0.00","0.00","2126.17","0.01","0.01","0.25","0"
"539300","3","0.22","0.33","0.00","1728.84","0.08","0.01","0.33","0"
"539304","2","0.88","0.00","0.00","2232","0.02","0.00","0.25","0"
"539307","0","0.00","0.00","0.00","0","0.01","0.01","0.00","1"
"539315","3","1.00","0.22","0.00","3594.48","0.05","0.01","0.33","1"
"539317","5","2.33","0.11","0.00","6190.77","0.01","0.02","0.56","1"
"539320","5","1.78","0.11","0.00","5123.92","0.07","0.00","0.56","0"
"539337","3","0.50","0.25","0.00","5042.44","0.03","0.08","0.38","1"
"539338","3","0.88","0.13","0.00","2466.63","0.03","0.01","0.38","0"
"539384","2","0.38","0.00","0.00","995.87","0.02","0.03","0.25","0"
"539414","3","1.75","0.00","0.00","3901.42","0.05","0.03","0.38","1"
"539426","3","2.00","0.11","0.00","4096.38","0.00","0.01","0.33","0"
"539453","1","1.00","0.00","0.00","1024","0.01","0.03","0.13","1"
"539460","3","0.63","0.38","0.00","1540.68","0.00","0.00","0.38","0"
"539493","0","0.00","0.00","0.00","0","0.04","0.00","0.00","0"
"539510","4","2.30","0.20","0.00","3740.10","0.00","0.02","0.40","1"
"539519","3","1.38","0.13","0.00","2482.32","0.00","0.00","0.38","0"
"539528","4","1.25","0.25","0.13","11391.92","0.07","0.01","0.63","1"
"539542","2","1.38","0.00","0.00","9248.99","0.00","0.03","0.25","0"
"539558","4","2.25","0.13","0.00","4851.43","0.00","0.04","0.50","1"
"539566","2","1.13","0.13","0.00","7200.41","0.07","0.01","0.25","0"
"539611","3","1.50","0.25","0.00","2166.33","0.00","0.00","0.38","0"
"539625","2","0.50","0.13","0.00","1293.26","0.04","0.02","0.25","0"
"539627","2","0.50","0.00","0.00","1022.84","0.04","0.00","0.25","0"
"539637","4","2.88","0.13","0.00","5983.59","0.03","0.09","0.50","0"
"539648","4","1.88","0.38","0.00","3076.57","0.00","0.01","0.50","0"
"539656","1","0.40","0.00","0.00","680","0.03","0.03","0.10","0"
"539669","2","0.50","0.00","0.00","1572.67","0.01","0.01","0.25","0"
"539671","1","0.50","0.13","0.00","965.43","0.02","0.00","0.13","0"
"539710","4","3.50","0.13","0.00","24382.45","0.01","0.01","0.50","0"
"539729","1","1.13","0.00","0.00","2388.97","0.00","0.04","0.13","0"
"539782","1","0.00","0.11","0.00","93.97","0.03","0.01","0.11","0"
"539794","4","2.25","0.25","0.00","5489.58","0.06","0.00","0.50","1"
"539855","2","1.00","0.13","0.00","1874.96","0.01","0.00","0.25","0"
"539864","4","2.00","0.13","0.00","5360.91","0.02","0.02","0.50","0"
"539866","0","0.00","0.00","0.00","0","0.02","0.01","0.00","0"
"539868","3","0.38","0.13","0.00","2481.87","0.00","0.09","0.38","1"
"539883","5","1.44","0.56","0.00","2797.40","0.02","0.00","0.56","0"
"539888","1","0.88","0.00","0.00","1288","0.00","0.01","0.13","0"
"539899","1","0.00","0.13","0.00","103.43","0.00","0.03","0.13","0"
"539912","5","2.33","0.22","0.00","5645.09","0.01","0.01","0.56","0"
"539916","3","2.38","0.13","0.00","3197.90","0.03","0.01","0.38","0"
"539917","4","1.00","0.25","0.00","3681.32","0.00","0.00","0.50","0"
"539919","3","2.25","0.00","0.13","5514","0.00","0.01","0.50","0"
"539936","2","0.78","0.11","0.00","3151.85","0.00","0.02","0.22","0"
"539953","2","0.88","0.00","0.00","1845.39","0.06","0.02","0.25","1"
"539962","1","3.00","0.00","0.13","6337.64","0.04","0.00","0.25","0"
"540014","3","0.38","0.00","0.00","3431.58","0.02","0.02","0.38","1"
"540029","2","1.38","0.38","0.00","8477.93","0.02","0.01","0.25","1"
"540043","0","0.00","0.00","0.00","0","0.03","0.03","0.00","0"
"540094","3","0.38","0.38","0.00","1508.78","0.00","0.01","0.38","1"
"540138","1","0.67","0.00","0.00","1098","0.01","0.01","0.11","1"
"540147","5","1.13","0.50","0.00","8270.38","0.04","0.01","0.63","1"
"540150","2","0.75","0.13","0.00","1612.31","0.11","0.01","0.25","1"
"540180","5","3.25","0.38","0.00","7841.74","0.02","0.06","0.63","0"
"540199","3","0.90","0.10","0.00","2999.38","0.02","0.05","0.30","0"
"540226","0","0.00","0.00","0.00","0","0.03","0.00","0.00","0"
"540244","4","1.00","0.50","0.00","3234.50","0.01","0.04","0.50","0"
"540252","2","1.50","0.13","0.00","2621.33","0.03","0.02","0.25","0"
"540253","1","0.63","0.13","0.00","1122.3","0.02","0.00","0.13","0"
"540260","3","0.56","0.33","0.00","2912.12","0.00","0.01","0.33","0"
"540302","5","1.30","0.30","0.00","4542.41","0.04","0.03","0.50","0"
"540306","3","0.88","0.38","0.00","2249.40","0.05","0.02","0.38","0"
"540308","1","0.13","0.13","0.00","219.38","0.04","0.00","0.13","0"
"540319","3","0.25","0.25","0.00","3136.44","0.00","0.00","0.38","1"
"540347","6","1.63","0.25","0.00","5340.79","0.03","0.02","0.75","1"
"540348","2","0.75","0.13","0.00","1373.88","0.09","0.00","0.25","1"
"540413","2","0.75","0.00","0.00","1294.71","0.01","0.06","0.25","0"
"540415","2","1.00","0.13","0.00","2130.29","0.00","0.00","0.25","0"
"540444","4","1.13","0.25","0.00","3980.98","0.00","0.04","0.50","0"
"540455","2","1.13","0.25","0.00","2479.24","0.01","0.03","0.25","0"
"540475","2","2.00","0.13","0.00","4388.99","0.00","0.01","0.25","0"
"540502","4","2.50","0.13","0.00","3283.39","0.00","0.00","0.50","0"
"540527","4","1.25","0.13","0.00","2154.45","0.06","0.02","0.50","0"
"540557","4","2.00","0.25","0.00","2559.57","0.06","0.04","0.50","1"
"540572","6","3.75","0.75","0.00","15785.28","0.02","0.01","0.75","1"
"540580","4","1.13","0.25","0.00","2700.57","0.00","0.00","0.50","1"
"540597","2","0.22","0.00","0.00","595.71","0.04","0.00","0.22","0"
"540605","1","1.00","0.00","0.00","1800.83","0.02","0.01","0.13","0"
"540614","4","2.13","0.38","0.13","7178.24","0.03","0.02","0.63","0"
"540622","3","2.25","0.13","0.00","3931.53","0.03","0.00","0.38","0"
"540642","1","3.38","0.00","0.00","756","0.00","0.01","0.13","0"
"540652","0","0.00","0.00","0.00","0","0.01","0.01","0.00","1"
"540653","1","0.63","0.00","0.00","1385","0.06","0.01","0.13","1"
"540654","4","1.50","0.25","0.00","4540.82","0.04","0.00","0.50","1"
"540656","6","2.67","0.22","0.00","8876.85","0.01","0.02","0.67","0"
"540664","2","0.38","0.13","0.00","1507.52","0.02","0.01","0.25","1"
"540666","2","0.44","0.00","0.00","1628.77","0.04","0.00","0.22","1"
"540698","3","1.25","0.00","0.00","2478.85","0.03","0.01","0.38","0"
"540708","4","2.75","0.13","0.00","4251.59","0.03","0.00","0.50","0"
"540718","3","2.13","0.13","0.00","3508.62","0.04","0.01","0.38","0"
"540733","4","1.38","0.13","0.00","4315.58","0.02","0.01","0.50","0"
"540777","1","2.80","0.00","0.00","3136","0.01","0.01","0.10","0"
"540819","4","1.33","0.22","0.11","3249.91","0.03","0.04","0.56","0"
"540837","1","0.25","0.00","0.00","477.08","0.01","0.01","0.13","1"
"540857","0","0.00","0.00","0.00","0","0.03","0.02","0.00","0"
"540863","2","0.89","0.56","0.00","2505.1","0.00","0.00","0.22","1"
"540924","3","3.50","0.00","0.00","4157","0.08","0.00","0.38","0"
"540941","2","0.13","0.00","0.00","2808.93","0.04","0.01","0.25","1"
"540966","0","0.00","0.00","0.00","0","0.00","0.01","0.00","0"
"540973","3","0.50","0.38","0.00","2386.52","0.05","0.00","0.38","0"
"540974","2","0.88","0.13","0.00","935.72","0.03","0.00","0.25","0"
"541001","2","0.38","0.13","0.00","1700.39","0.00","0.00","0.25","1"
"541034","1","0.63","0.00","0.00","1135","0.04","0.03","0.13","0"
"541040","3","1.44","0.33","0.11","3288.21","0.02","0.01","0.44","0"
"541041","1","0.56","0.00","0.00","1774.73","0.01","0.00","0.11","0"
"541047","2","3.00","0.25","0.13","9348.12","0.07","0.00","0.38","0"
"541061","2","0.25","0.13","0.00","1731.73","0.03","0.00","0.25","1"
"541083","1","0.25","0.00","0.00","1879.27","0.00","0.03","0.13","0"
"541084","5","3.33","0.11","0.00","6225.36","0.03","0.03","0.56","0"
"541112","4","1.88","0.50","0.00","3097.45","0.07","0.00","0.50","0"
"541132","0","0.00","0.00","0.00","0","0.01","0.00","0.00","1"
"541150","3","2.11","0.22","0.00","3650.39","0.00","0.03","0.33","0"
"541162","5","1.89","0.22","0.11","4714.28","0.02","0.00","0.67","1"
"541168","6","1.88","0.38","0.00","4256.93","0.04","0.00","0.75","0"
"541176","3","1.00","0.25","0.00","2256.51","0.01","0.03","0.38","1"
"541193","0","0.00","0.00","0.00","0","0.01","0.02","0.00","1"
"541216","1","0.33","0.00","0.00","983.5","0.04","0.00","0.11","0"
"541224","2","0.75","0.13","0.00","2085.37","0.03","0.04","0.25","1"
"541235","5","2.13","0.25","0.00","7585.63","0.00","0.05","0.63","0"
"541236","0","0.00","0.00","0.00","0","0.03","0.03","0.00","1"
"541240","2","0.75","0.00","0.00","1027.2","0.01","0.05","0.25","0"
"541249","3","1.63","0.00","0.00","6990.92","0.02","0.03","0.38","0"
"541259","5","1.63","0.13","0.00","5317.29","0.01","0.03","0.63","0"
"541262","4","1.00","0.33","0.11","3693.36","0.03","0.01","0.56","1"
"541282","2","2.60","0.20","0.10","3866.18","0.06","0.01","0.30","0"
"541289","4","3.13","0.25","0.00","4703.16","0.01","0.01","0.50","0"
"541326","2","0.89","0.00","0.00","1078.02","0.05","0.00","0.22","0"
"541352","2","1.00","0.13","0.00","2800.80","0.05","0.00","0.25","1"
"541357","4","1.13","0.38","0.00","3540.25","0.04","0.03","0.50","0"
"541382","5","1.60","0.20","0.00","3438.65","0.03","0.06","0.50","1"
"541389","5","1.44","0.44","0.00","3336.02","0.02","0.00","0.56","0"
"541438","2","0.56","0.11","0.00","859.07","0.01","0.03","0.22","0"
"541454","5","2.75","0.75","0.00","6652.95","0.07","0.02","0.63","1"
"541497","0","0.00","0.00","0.00","0","0.06","0.01","0.00","0"
"541505","3","1.13","0.25","0.00","2122.01","0.01","0.07","0.38","0"
"541516","3","1.25","0.25","0.00","2649.07","0.03","0.00","0.38","0"
"541539","1","0.00","0.00","0.11","1194.62","0.02","0.03","0.22","0"
"541540","4","2.13","0.38","0.00","4620.68","0.02","0.04","0.50","1"
"541612","5","1.00","0.25","0.00","4012.53","0.04","0.01","0.63","1"
"541649","6","1.63","0.25","0.00","6575.39","0.01","0.04","0.75","0"
"541672","4","1.56","0.22","0.00","5123.48","0.02","0.02","0.44","0"
"541699","6","2.40","0.00","0.00","14522.90","0.00","0.02","0.60","0"
"541700","2","0.75","0.25","0.00","2306.57","0.03","0.03","0.25","0"
"541734","3","1.00","0.38","0.00","2873.78","0.03","0.05","0.38","0"
"541735","1","0.50","0.00","0.00","2624","0.03","0.03","0.13","0"
"541752","4","3.25","0.25","0.00","3150.39","0.00","0.02","0.50","0"
"541764","3","2.00","0.13","0.00","2904.25","0.05","0.00","0.38","0"
"541812","6","1.89","0.11","0.00","6277.17","0.04","0.00","0.67","1"
"541878","2","1.25","0.13","0.00","3664.92","0.02","0.00","0.25","0"
"541901","6","4.00","0.50","0.00","8596.41","0.00","0.04","0.75","0"
"541906","4","4.63","0.63","0.13","17153.52","0.00","0.01","0.63","0"
"541921","2","0.50","0.00","0.00","2691.33","0.00","0.01","0.25","0"
"541923","3","2.50","0.00","0.00","4667.89","0.01","0.02","0.38","0"
"541931","4","3.63","0.13","0.00","5256.25","0.00","0.00","0.50","0"
"541939","4","1.75","0.00","0.00","3665.62","0.02","0.03","0.50","1"
"541967","4","0.75","0.50","0.00","3647.79","0.01","0.01","0.50","0"
"541972","2","1.63","0.25","0.00","5594.30","0.00","0.03","0.25","1"
"541980","1","0.50","0.00","0.00","1330.87","0.03","0.01","0.13","0"
"541988","0","0.00","0.00","0.00","0","0.04","0.06","0.00","0"
"541998","3","1.38","0.25","0.00","1487.54","0.00","0.00","0.38","0"
"541999","2","3.67","0.00","0.00","5241","0.04","0.04","0.22","0"
"542012","3","1.25","0.38","0.00","3495.95","0.01","0.00","0.38","0"
"542015","6","4.13","0.50","0.00","7449.40","0.00","0.01","0.75","0"
"542027","4","1.75","0.13","0.00","3630.14","0.01","0.07","0.50","1"
"542036","2","0.63","0.13","0.00","1840.06","0.01","0.03","0.25","1"
"542056","2","2.13","0.00","0.13","3163","0.00","0.00","0.38","1"
"542059","3","0.63","0.13","0.00","1951.70","0.04","0.00","0.38","0"
"542065","2","2.25","0.25","0.13","13850.42","0.03","0.01","0.38","0"
"542080","3","1.88","0.13","0.00","3328.40","0.03","0.01","0.38","0"
"542095","1","2.00","0.25","0.13","4055.88","0.01","0.01","0.25","1"
"542142","6","3.67","0.89","0.11","19257.64","0.01","0.00","0.78","1"
"542153","2","0.75","0.13","0.00","2366.89","0.03","0.00","0.25","0"
"542189","1","0.22","0.00","0.00","653.53","0.00","0.03","0.11","0"
"542194","3","0.38","0.13","0.00","1609.83","0.00","0.02","0.38","1"
"542196","2","1.50","0.13","0.00","1587.18","0.06","0.00","0.25","0"
"542208","5","3.00","0.25","0.00","6312.92","0.02","0.00","0.63","1"
"542230","1","0.50","0.00","0.00","5061.98","0.03","0.01","0.10","0"
"542254","2","0.88","0.25","0.00","1838.22","0.03","0.03","0.25","0"
"542267","0","0.00","0.00","0.00","0","0.02","0.00","0.00","0"
"542270","3","0.89","0.11","0.00","3000.88","0.03","0.01","0.33","0"
"542277","2","1.00","0.25","0.00","2928.6","0.03","0.00","0.25","0"
"542282","4","0.63","0.25","0.00","3033.94","0.03","0.06","0.50","0"
"542303","1","0.38","0.00","0.00","1242.31","0.01","0.02","0.13","1"
"542316","2","3.25","0.00","0.00","1662","0.04","0.01","0.25","0"
"542326","3","0.88","0.00","0.00","2358.12","0.01","0.01","0.38","1"
"542334","2","1.25","0.13","0.00","9332.53","0.03","0.00","0.25","1"
"542358","3","2.50","0.00","0.00","5232.79","0.05","0.02","0.38","0"
"542366","3","0.75","0.25","0.00","1318.13","0.02","0.02","0.38","0"
"542383","3","0.88","0.25","0.00","1968.67","0.03","0.00","0.38","0"
"542418","4","1.63","0.38","0.13","3522.49","0.00","0.04","0.63","0"
"542451","2","0.44","0.22","0.00","1810.68","0.00","0.01","0.22","0"
"542471","4","2.50","0.25","0.00","5942.14","0.01","0.02","0.50","1"
"542482","1","0.00","0.13","0.00","333.46","0.03","0.03","0.13","0"
"542570","1","0.25","0.13","0.00","579.66","0.09","0.02","0.13","0"
"542585","3","1.38","0.13","0.00","2483.03","0.01","0.03","0.38","1"
"542605","1","0.38","0.00","0.00","1249.25","0.04","0.04","0.13","1"
"542638","0","0.00","0.00","0.00","0","0.00","0.00","0.00","1"
"542657","4","0.63","0.25","0.00","3477.36","0.08","0.04","0.50","0"
"542658","3","0.13","0.25","0.00","2457.17","0.01","0.00","0.38","0"
"542663","5","2.00","0.25","0.00","5338.81","0.01","0.03","0.63","1"
"542670","3","3.38","0.13","0.00","23810.40","0.08","0.04","0.38","0"
"542706","1","1.25","0.00","0.00","930","0.00","0.00","0.13","0"
"542752","3","0.89","0.22","0.00","3122.30","0.02","0.01","0.33","0"
"542760","5","2.50","0.00","0.00","10087.12","0.03","0.00","0.63","0"
"542767","2","2.25","0.13","0.00","4041.87","0.01","0.04","0.25","0"
"542795","4","1.13","0.13","0.00","1839.84","0.03","0.00","0.50","1"
"542796","4","0.38","0.38","0.00","4303.16","0.01","0.00","0.50","0"
"542805","4","1.88","0.50","0.00","4118.56","0.01","0.03","0.50","0"
"542812","1","0.89","0.00","0.00","1136","0.07","0.03","0.11","0"
"542815","0","0.00","0.00","0.00","0","0.02","0.03","0.00","0"
"542825","4","1.13","0.25","0.00","3693.18","0.01","0.03","0.50","0"
"542843","2","1.50","0.38","0.00","7058.03","0.00","0.01","0.25","1"
"542850","4","2.25","0.13","0.00","4198.26","0.03","0.00","0.50","0"
"542857","0","0.00","0.00","0.00","0","0.06","0.00","0.00","0"
"542874","1","3.25","0.25","0.13","5947.66","0.06","0.02","0.25","0"
"542914","3","2.88","0.13","0.00","5722.78","0.02","0.04","0.38","0"
"542918","4","1.88","0.75","0.00","13274.47","0.01","0.02","0.50","1"
"542937","5","1.63","0.25","0.00","6771.63","0.08","0.00","0.63","0"
"542965","1","0.33","0.00","0.00","330","0.05","0.00","0.11","0"
"542976","3","1.50","0.25","0.00","2663.38","0.00","0.04","0.38","1"
"543008","2","0.63","0.50","0.13","15005.42","0.00","0.04","0.38","1"
"543038","3","0.88","0.00","0.00","1564.26","0.01","0.01","0.38","0"
"543052","5","1.00","0.25","0.00","4261.89","0.01","0.02","0.63","0"
"543074","1","0.25","0.00","0.00","558.26","0.02","0.00","0.13","0"
"543075","1","0.38","0.13","0.00","1212.4","0.02","0.01","0.13","1"
"543081","4","1.75","0.13","0.00","10673.41","0.00","0.01","0.50","0"
"543114","5","2.63","0.25","0.00","6724.47","0.01","0.02","0.63","0"
"543126","3","1.50","0.25","0.00","1983.37","0.02","0.03","0.38","0"
"543165","3","0.56","0.11","0.00","1755.64","0.01","0.01","0.33","0"
"543222","3","1.00","0.50","0.13","2989.11","0.01","0.00","0.50","0"
"543237","3","1.38","0.38","0.00","2872.37","0.03","0.03","0.38","0"
"543240","3","3.63","0.00","0.00","4194.17","0.01","0.01","0.38","0"
"543271","2","0.56","0.22","0.00","5474.17","0.01","0.03","0.22","0"
"543273","5","4.89","0.11","0.00","21317.04","0.00","0.02","0.56","1"
"543304","3","1.13","0.38","0.00","6446.95","0.00","0.01","0.38","1"
"543306","3","1.00","0.25","0.00","2086.68","0.00","0.03","0.38","1"
"543327","4","1.25","0.13","0.00","3285.25","0.01","0.00","0.50","0"
"543339","3","2.75","0.13","0.00","5277.06","0.01","0.00","0.38","0"
"543352","4","0.88","0.25","0.00","3317.98","0.04","0.00","0.50","0"
"543375","4","0.89","0.22","0.00","5890.02","0.03","0.00","0.44","0"
"543385","6","2.50","0.25","0.00","7336.71","0.02","0.02","0.75","0"
"543428","2","1.75","0.00","0.00","1839","0.06","0.01","0.25","1"
"543437","2","0.33","0.00","0.00","1015.33","0.01","0.02","0.22","0"
"543476","1","1.00","0.00","0.00","544","0.02","0.06","0.13","1"
"543497","5","1.50","0.25","0.00","4502.13","0.06","0.03","0.63","0"
"543557","2","0.50","0.13","0.00","853.71","0.01","0.03","0.25","0"
"543559","2","0.75","0.00","0.00","1625.40","0.00","0.01","0.25","1"
"543618","1","0.13","0.13","0.00","820.73","0.02","0.00","0.13","0"
"543620","0","0.00","0.00","0.00","0","0.05","0.00","0.00","0"
"543659","5","1.63","0.50","0.00","3441.37","0.08","0.00","0.63","0"
"543660","2","1.63","0.13","0.00","4501.3","0.04","0.03","0.25","0"
"543666","4","1.25","0.00","0.00","4230.18","0.00","0.00","0.50","0"
"543668","5","1.56","0.22","0.00","4534.74","0.00","0.02","0.56","0"
"543671","2","0.56","0.00","0.00","1772.21","0.06","0.02","0.22","1"
"543694","1","0.25","0.00","0.00","657.86","0.04","0.00","0.13","0"
"543696","0","0.00","0.00","0.00","0","0.02","0.03","0.00","0"
"543713","3","2.38","0.00","0.00","4441.34","0.01","0.00","0.38","1"
"543716","4","1.20","0.40","0.00","5008.04","0.02","0.00","0.40","1"
"543723","0","0.00","0.00","0.00","0","0.01","0.01","0.00","0"
"543728","5","2.50","0.25","0.00","5158.60","0.01","0.00","0.63","0"
"543778","4","1.88","0.13","0.00","2946.57","0.07","0.05","0.50","1"
"543810","6","1.63","0.38","0.00","4241.64","0.03","0.01","0.75","0"
"543816","0","0.00","0.00","0.00","0","0.01","0.01","0.00","0"
"543817","1","0.13","0.00","0.00","622.3","0.03","0.02","0.13","0"
"543826","3","1.75","0.13","0.00","2126.28","0.12","0.00","0.38","0"
"543885","1","0.60","0.00","0.00","936","0.00","0.00","0.10","0"
"543900","2","1.63","0.13","0.00","4325.45","0.00","0.01","0.25","0"
"543927","3","1.25","0.13","0.00","2940.41","0.01","0.06","0.38","0"
"543928","2","1.13","0.13","0.00","1814.40","0.03","0.01","0.25","0"
"543937","3","1.38","0.25","0.00","4033.97","0.03","0.01","0.38","0"
"543952","5","1.88","0.00","0.00","5023.68","0.01","0.04","0.63","0"
"543968","6","2.75","0.38","0.00","8697.87","0.01","0.04","0.75","0"
