"u_id","perk_label","total_trips","total_spend","avg_stay_length","age","gender","child_flag"
"555277","Free checked bag","1","1616.9","0.22","60","F","1"
"555299","Free checked bag","1","591.24","0.63","53","F","0"
"555301","1 night free hotel with flight","4","3753.77","1.75","46","F","1"
"555310","Free hotel meal","6","5455.25","3.00","40","M","0"
"555326","Free checked bag","2","2251.90","0.78","52","M","0"
"555334","Exclusive discounts","1","569.69","0.00","27","F","0"
"555418","Free checked bag","0","0","0.00","76","F","0"
"555428","1 night free hotel with flight","3","5105.98","1.75","54","F","1"
"555478","1 night free hotel with flight","3","5903.34","2.00","30","F","0"
"555484","Free hotel meal","5","8282.20","3.25","40","F","0"
"555492","Exclusive discounts","2","638.10","0.13","51","F","0"
"555499","1 night free hotel with flight","4","4314.55","2.00","44","F","1"
"555521","Free hotel meal","2","9028.69","3.00","50","F","0"
"555563","1 night free hotel with flight","4","3897.81","1.33","51","F","1"
"555587","1 night free hotel with flight","4","4801.95","1.50","37","F","0"
"555600","Exclusive discounts","2","5667.27","1.13","44","F","0"
"555648","1 night free hotel with flight","5","5101.12","2.11","41","M","0"
"555656","Free checked bag","0","0","0.00","31","F","0"
"555698","1 night free hotel with flight","3","5956.39","1.88","52","M","0"
"555710","Exclusive discounts","3","5383.57","1.70","48","F","0"
"555712","Exclusive discounts","0","0","0.00","71","F","0"
"555751","Exclusive discounts","2","1106.09","0.63","40","F","0"
"555770","Exclusive discounts","4","2788.95","2.25","46","F","1"
"555773","Free checked bag","1","3530.16","0.00","23","F","0"
"555782","Free checked bag","2","1202.58","1.25","57","F","1"
"555784","1 night free hotel with flight","3","6361.37","2.50","36","M","1"
"555796","1 night free hotel with flight","4","4165.76","2.38","55","F","0"
"555818","Free checked bag","0","0","0.00","24","F","0"
"555850","Exclusive discounts","2","1501.83","1.38","51","F","1"
"555852","1 night free hotel with flight","4","8780.49","2.11","46","F","0"
"555894","Exclusive discounts","4","2045.73","0.67","47","F","0"
"555934","Free checked bag","3","2319.92","0.78","36","M","0"
"555960","Free checked bag","0","0","0.00","69","F","0"
"555990","Free checked bag","1","548","0.50","75","F","0"
"555997","1 night free hotel with flight","7","6452.69","2.00","42","F","0"
"556015","Exclusive discounts","3","1806.55","1.13","55","F","0"
"556019","Exclusive discounts","3","1951.83","1.00","58","F","0"
"556043","Free checked bag","1","792.57","0.00","19","F","0"
"556052","Free checked bag","3","2319.81","1.13","37","F","0"
"556067","Free hotel meal","5","6499.72","3.63","41","F","1"
"556111","1 night free hotel with flight","3","12454.33","2.00","50","M","1"
"556119","Exclusive discounts","2","1758.57","0.63","41","F","0"
"556127","Free checked bag","3","2976.10","1.38","35","F","0"
"556138","Free checked bag","4","2399.38","2.00","38","F","0"
"556199","Exclusive discounts","0","0","0.00","18","M","1"
"556214","Exclusive discounts","2","2717.83","0.75","48","F","0"
"556215","Exclusive discounts","2","1317.42","1.11","58","F","0"
"556268","Free checked bag","2","715.98","0.25","49","F","0"
"556274","Free checked bag","2","2808.54","0.50","18","M","0"
"556314","Free checked bag","2","11691.04","0.78","40","F","0"
"556347","Exclusive discounts","4","2956.03","0.75","42","F","0"
"556391","Exclusive discounts","1","621.98","0.38","44","F","1"
"556395","Exclusive discounts","0","0","0.00","19","F","0"
"556417","Exclusive discounts","0","0","0.00","31","M","1"
"556533","1 night free hotel with flight","3","3678.44","2.00","43","F","1"
"556579","Free checked bag","3","1980","2.50","48","F","0"
"556621","Free checked bag","1","2736","0.50","58","F","0"
"556622","1 night free hotel with flight","4","5296.91","1.00","54","F","0"
"556623","Exclusive discounts","2","1340.76","1.00","40","F","0"
"556647","Exclusive discounts","2","4165.59","0.88","47","F","0"
"556673","Exclusive discounts","3","3268.88","2.00","67","F","0"
"556714","Exclusive discounts","2","1504.25","0.50","39","F","0"
"556744","1 night free hotel with flight","3","5346.80","0.88","47","F","0"
"556824","Free checked bag","4","1970.17","1.63","44","F","0"
"556827","Exclusive discounts","3","3083.12","1.50","65","F","0"
"556830","1 night free hotel with flight","3","3872.18","1.63","52","F","0"
"556841","Free checked bag","3","1094.02","0.63","35","F","1"
"556887","Free hotel meal","4","11216.68","2.63","48","F","1"
"556900","Exclusive discounts","1","192","0.25","19","F","0"
"556904","1 night free hotel with flight","3","4228.97","1.63","59","F","0"
"556906","Exclusive discounts","3","3165.45","1.38","41","F","0"
"557005","Free hotel meal","4","10481.68","3.25","51","M","1"
"557010","Free checked bag","0","0","0.00","19","F","0"
"557033","Exclusive discounts","3","3102.36","1.38","57","F","0"
"557036","Exclusive discounts","3","1942.65","0.25","47","M","0"
"557055","Free checked bag","2","3776.05","0.88","49","F","0"
"557107","1 night free hotel with flight","5","7279.11","1.88","45","F","0"
"557108","Exclusive discounts","1","521.8","0.25","27","M","0"
"557118","Exclusive discounts","5","3346.72","1.56","41","F","0"
"557134","Free hotel meal","5","14677.65","4.38","58","F","0"
"557236","1 night free hotel with flight","4","5357.50","1.38","54","F","0"
"557248","Free checked bag","0","0","0.00","37","F","0"
"557262","Free checked bag","4","23418.99","5.88","27","F","1"
"557282","Exclusive discounts","2","3702.44","1.25","41","F","0"
"557298","Exclusive discounts","2","1612.27","0.75","47","F","0"
"557307","Exclusive discounts","1","803.45","0.38","49","O","1"
"557314","1 night free hotel with flight","4","7052.26","1.50","47","F","0"
"557343","Exclusive discounts","1","269.52","0.25","43","F","0"
"557402","Free checked bag","1","996.99","0.25","56","F","1"
"557449","Exclusive discounts","1","761.96","0.25","39","F","0"
"557476","1 night free hotel with flight","3","4809.52","2.13","48","M","0"
"557492","Exclusive discounts","2","8129.54","1.38","26","M","1"
"557496","Free checked bag","1","568.53","0.13","58","F","1"
"557508","1 night free hotel with flight","4","5797.63","1.50","35","F","0"
"557525","Free checked bag","3","1815.97","0.50","43","M","1"
"557562","Free hotel meal","5","9097.29","5.25","39","F","0"
"557569","Free checked bag","2","28136.28","1.88","40","F","1"
"557643","Exclusive discounts","3","3430.19","1.63","47","F","0"
"557672","Exclusive discounts","3","2877.60","0.75","35","F","0"
"557692","Free checked bag","3","7269.06","2.33","43","F","1"
"557726","1 night free hotel with flight","2","9337.58","0.00","51","F","0"
"557762","No cancelation fee","3","4688.0","2.89","70","F","0"
"557794","1 night free hotel with flight","4","4280.10","1.75","47","F","1"
"557799","Exclusive discounts","1","546","0.78","77","F","0"
"557815","1 night free hotel with flight","4","4880.40","2.38","49","F","0"
"557834","Exclusive discounts","2","1049.07","0.38","18","F","0"
"557851","Free checked bag","4","8367.59","2.13","47","F","0"
"557875","Free checked bag","2","2405.84","1.25","56","F","1"
"557876","Free checked bag","3","2247.10","0.38","40","F","0"
"557879","Free checked bag","1","1815.52","1.00","19","F","0"
"557887","Free hotel meal","3","6401.1","3.00","25","F","0"
"557921","Exclusive discounts","4","3248.29","1.25","43","F","0"
"557932","1 night free hotel with flight","4","3757.71","1.25","31","F","1"
"557956","Free hotel meal","3","4920.67","3.50","65","F","1"
"557957","Free checked bag","2","3728.85","0.67","49","F","0"
"557963","Free hotel meal","3","13543.11","4.88","47","F","0"
"557986","Free checked bag","2","2169.9","0.80","18","F","0"
"557992","Free checked bag","0","0","0.00","59","F","0"
"558018","Exclusive discounts","2","1792.26","0.88","49","F","0"
"558019","Free checked bag","2","1698.73","0.63","39","F","0"
"558081","Free checked bag","3","2523.16","2.13","51","M","0"
"558114","Free hotel meal","4","20415.46","4.78","49","F","0"
"558138","1 night free hotel with flight","4","4227.46","1.38","36","F","0"
"558147","Exclusive discounts","1","10764","1.63","76","F","0"
"558202","1 night free hotel with flight","3","7176.75","0.88","18","F","0"
"558204","Exclusive discounts","3","3088.38","1.13","60","F","0"
"558251","1 night free hotel with flight","3","4659.16","0.88","50","F","1"
"558270","Exclusive discounts","4","3291.16","0.80","45","M","0"
"558277","Free checked bag","5","14247.29","2.25","50","M","0"
"558294","1 night free hotel with flight","3","3809.49","2.13","33","F","0"
"558300","Exclusive discounts","3","3333.23","0.88","40","F","1"
"558362","1 night free hotel with flight","4","3626.00","1.50","52","M","1"
"558388","1 night free hotel with flight","4","4130.32","1.75","40","F","1"
"558394","Free checked bag","2","3297.17","1.56","57","F","0"
"558395","Exclusive discounts","1","1224","1.13","36","F","1"
"558437","Exclusive discounts","1","1189.41","0.50","45","F","1"
"558466","Exclusive discounts","2","1516.82","0.33","40","F","0"
"558489","Exclusive discounts","3","1609.13","0.50","26","F","0"
"558506","Free checked bag","2","1109.76","0.50","56","F","1"
"558513","1 night free hotel with flight","3","7486.01","1.63","46","F","1"
"558651","Exclusive discounts","2","277.49","0.13","45","F","1"
"558659","Exclusive discounts","1","835.16","0.38","45","F","0"
"558682","Exclusive discounts","3","2353.57","1.22","44","F","1"
"558774","Exclusive discounts","2","906.33","0.13","45","F","0"
"558786","Free checked bag","3","1853.35","0.89","40","F","1"
"558838","1 night free hotel with flight","5","6924.66","2.00","40","F","0"
"558851","Free hotel meal","1","9891.46","3.25","34","F","0"
"558852","Free checked bag","0","0","0.00","59","F","1"
"558919","Exclusive discounts","0","0","0.00","19","F","1"
"558920","1 night free hotel with flight","4","4093.40","1.56","45","F","0"
"558966","Free checked bag","3","1844.47","0.78","45","F","1"
"558987","Exclusive discounts","3","3406.63","1.88","48","M","0"
"558988","1 night free hotel with flight","3","7837.81","2.50","63","F","0"
"559068","1 night free hotel with flight","3","3590.28","1.00","38","F","0"
"559071","Exclusive discounts","3","1579.70","0.63","41","F","1"
"559093","1 night free hotel with flight","5","3732.55","2.00","44","M","0"
"559094","Free checked bag","1","1652","0.25","53","F","1"
"559107","Exclusive discounts","4","1329.35","0.88","51","M","1"
"559112","Free checked bag","3","1812.81","1.25","45","F","1"
"559146","1 night free hotel with flight","4","3818.78","2.25","35","F","1"
"559148","Exclusive discounts","3","1486.59","0.63","53","F","0"
"559164","Free checked bag","1","607.54","0.13","44","M","0"
"559176","Exclusive discounts","2","1362.33","0.63","65","F","1"
"559194","Exclusive discounts","2","2499.80","1.75","60","F","0"
"559211","Exclusive discounts","4","3393.85","2.00","44","F","1"
"559226","Exclusive discounts","1","257.06","0.13","39","F","1"
"559228","Exclusive discounts","1","1177.98","0.50","58","M","0"
"559266","Free checked bag","1","598.18","0.50","51","F","0"
"559277","Free hotel meal","4","5565.65","3.38","31","F","0"
"559324","Exclusive discounts","3","5660.29","2.00","51","F","0"
"559345","Exclusive discounts","2","5894.16","1.00","39","F","0"
"559368","Free checked bag","3","3464.17","1.13","49","F","1"
"559407","1 night free hotel with flight","4","3803.90","2.38","54","F","0"
"559432","Free checked bag","1","1501.65","1.50","18","F","1"
"559441","Exclusive discounts","2","618.17","0.33","67","F","0"
"559461","Exclusive discounts","0","0","0.00","26","F","1"
"559464","Exclusive discounts","2","2421.67","1.50","37","F","0"
"559465","Exclusive discounts","0","0","0.00","18","F","0"
"559468","Free checked bag","2","2882.62","1.88","31","F","0"
"559469","1 night free hotel with flight","4","5113.91","0.88","43","F","1"
"559473","Exclusive discounts","3","2127.09","1.25","42","F","0"
"559520","Exclusive discounts","1","2684.53","0.44","31","F","0"
"559537","Exclusive discounts","2","6132.22","1.00","55","M","1"
"559547","Exclusive discounts","1","246","0.33","69","F","0"
"559661","Exclusive discounts","1","531.90","1.25","23","F","0"
"559695","1 night free hotel with flight","4","4373.63","2.13","57","F","1"
"559712","Exclusive discounts","3","3301.25","1.44","41","F","0"
"559758","Exclusive discounts","1","858","0.75","49","F","1"
"559772","1 night free hotel with flight","6","9208.45","2.25","47","F","0"
"559775","Exclusive discounts","3","2962.67","1.33","48","F","0"
"559782","1 night free hotel with flight","4","4407.94","1.75","40","F","0"
"559787","1 night free hotel with flight","4","6734.79","1.33","53","F","0"
"559794","1 night free hotel with flight","5","4872.60","1.88","39","F","0"
"559832","Exclusive discounts","0","0","0.00","21","F","0"
"559834","Free checked bag","2","1575.65","0.44","52","F","1"
"559846","Exclusive discounts","1","2683.52","0.56","58","F","1"
"559863","Exclusive discounts","3","2588.83","1.75","35","F","0"
"559901","Exclusive discounts","4","2881.82","0.88","37","F","0"
"559918","Free hotel meal","3","7068.71","2.63","43","F","0"
"559936","Exclusive discounts","3","1994.18","1.25","56","F","0"
"559981","1 night free hotel with flight","6","5596.07","2.13","46","F","0"
"559995","Free checked bag","1","3213.9","0.63","52","F","0"
"560015","Free checked bag","1","935.08","0.50","18","F","0"
"560035","Exclusive discounts","2","2804.99","1.63","52","F","0"
"560065","1 night free hotel with flight","4","4809.36","2.40","51","F","0"
"560078","Exclusive discounts","3","1435.87","0.50","57","F","0"
"560085","Free hotel meal","5","10227.32","3.00","47","F","1"
"560090","Exclusive discounts","3","1503.81","1.13","31","F","0"
"560125","Exclusive discounts","2","4659.35","1.63","43","M","0"
"560175","Exclusive discounts","2","327.39","0.25","33","F","0"
"560195","Free hotel meal","6","7163.66","2.63","44","F","0"
"560213","Exclusive discounts","2","1720.90","0.38","50","F","1"
"560245","Free checked bag","3","7517.95","1.11","44","F","1"
"560257","Free checked bag","1","255","0.30","56","F","1"
"560273","Free checked bag","3","3196.84","1.00","59","M","0"
"560279","Free checked bag","0","0","0.00","67","F","0"
"560291","Exclusive discounts","3","2957.43","1.38","47","F","0"
"560341","Free checked bag","3","2374.31","2.38","48","F","1"
"560362","Free checked bag","4","2629.24","1.00","45","F","0"
"560367","1 night free hotel with flight","5","9738.63","1.44","43","F","0"
"560374","Free hotel meal","5","8280.42","2.88","46","F","0"
"560433","Exclusive discounts","0","0","0.00","28","F","0"
"560468","Exclusive discounts","3","3477.25","2.38","42","F","1"
"560478","Exclusive discounts","2","2328.37","1.30","42","F","0"
"560495","Exclusive discounts","0","0","0.00","68","F","0"
"560497","Exclusive discounts","1","688.16","0.11","43","F","0"
"560508","Exclusive discounts","1","323.14","0.00","54","F","0"
